obs,icd10,icd10_label,valid_fy,valid_fy,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,cc_age_split,cc_sex_split,cc,second_cc,third_cc,footnote
6857,O3507X9,"Maternal care for (suspected) central nervous system malformation or damage in fetus, microcephaly, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6858,O3508X0,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6859,O3508X1,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6860,O3508X2,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6861,O3508X3,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6862,O3508X4,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6863,O3508X5,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6864,O3508X9,"Maternal care for (suspected) central nervous system malformation or damage in fetus, spina bifida, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6865,O3509X0,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6866,O3509X1,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6867,O3509X2,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6868,O3509X3,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6869,O3509X4,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6870,O3509X5,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6871,O3509X9,"Maternal care for (suspected) other central nervous system malformation or damage in fetus, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6872,O3510X0,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6873,O3510X1,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6874,O3510X2,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6875,O3510X3,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6876,O3510X4,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6877,O3510X5,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6878,O3510X9,"Maternal care for (suspected) chromosomal abnormality in fetus, unspecified, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6879,O3511X0,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6880,O3511X1,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6881,O3511X2,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6882,O3511X3,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6883,O3511X4,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6884,O3511X5,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6885,O3511X9,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 13, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6886,O3512X0,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6887,O3512X1,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6888,O3512X2,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6889,O3512X3,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6890,O3512X4,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6891,O3512X5,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6892,O3512X9,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 18, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6893,O3513X0,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6894,O3513X1,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6895,O3513X2,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6896,O3513X3,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6897,O3513X4,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6898,O3513X5,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6899,O3513X9,"Maternal care for (suspected) chromosomal abnormality in fetus, Trisomy 21, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6900,O3514X0,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6901,O3514X1,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6902,O3514X2,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6903,O3514X3,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6904,O3514X4,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6905,O3514X5,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6906,O3514X9,"Maternal care for (suspected) chromosomal abnormality in fetus, Turner Syndrome, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6907,O3515X0,"Maternal care for (suspected) chromosomal abnormality in fetus, sex chromosome abnormality, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6908,O3515X1,"Maternal care for (suspected) chromosomal abnormality in fetus, sex chromosome abnormality, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6909,O3515X2,"Maternal care for (suspected) chromosomal abnormality in fetus, sex chromosome abnormality, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6910,O3515X3,"Maternal care for (suspected) chromosomal abnormality in fetus, sex chromosome abnormality, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6911,O3515X4,"Maternal care for (suspected) chromosomal abnormality in fetus, sex chromosome abnormality, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6912,O3515X5,"Maternal care for (suspected) chromosomal abnormality in fetus, sex chromosome abnormality, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6913,O3515X9,"Maternal care for (suspected) chromosomal abnormality in fetus, sex chromosome abnormality, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6914,O3519X0,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6915,O3519X1,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6916,O3519X2,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6917,O3519X3,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6918,O3519X4,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6919,O3519X5,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6920,O3519X9,"Maternal care for (suspected) chromosomal abnormality in fetus, other chromosomal abnormality, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6921,O352XX0,"Maternal care for (suspected) hereditary disease in fetus, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6922,O352XX1,"Maternal care for (suspected) hereditary disease in fetus, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6923,O352XX2,"Maternal care for (suspected) hereditary disease in fetus, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6924,O352XX3,"Maternal care for (suspected) hereditary disease in fetus, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6925,O352XX4,"Maternal care for (suspected) hereditary disease in fetus, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6926,O352XX5,"Maternal care for (suspected) hereditary disease in fetus, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6927,O352XX9,"Maternal care for (suspected) hereditary disease in fetus, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6928,O353XX0,"Maternal care for (suspected) damage to fetus from viral disease in mother, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6929,O353XX1,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6930,O353XX2,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6931,O353XX3,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6932,O353XX4,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6933,O353XX5,"Maternal care for (suspected) damage to fetus from viral disease in mother, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6934,O353XX9,"Maternal care for (suspected) damage to fetus from viral disease in mother, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6935,O354XX0,"Maternal care for (suspected) damage to fetus from alcohol, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6936,O354XX1,"Maternal care for (suspected) damage to fetus from alcohol, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6937,O354XX2,"Maternal care for (suspected) damage to fetus from alcohol, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6938,O354XX3,"Maternal care for (suspected) damage to fetus from alcohol, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6939,O354XX4,"Maternal care for (suspected) damage to fetus from alcohol, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6940,O354XX5,"Maternal care for (suspected) damage to fetus from alcohol, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6941,O354XX9,"Maternal care for (suspected) damage to fetus from alcohol, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6942,O355XX0,"Maternal care for (suspected) damage to fetus by drugs, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6943,O355XX1,"Maternal care for (suspected) damage to fetus by drugs, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6944,O355XX2,"Maternal care for (suspected) damage to fetus by drugs, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6945,O355XX3,"Maternal care for (suspected) damage to fetus by drugs, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6946,O355XX4,"Maternal care for (suspected) damage to fetus by drugs, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6947,O355XX5,"Maternal care for (suspected) damage to fetus by drugs, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6948,O355XX9,"Maternal care for (suspected) damage to fetus by drugs, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
