obs,icd10,icd10_label,valid_fy,valid_fy,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,mce_age_condition,mce_sex_condition,cc_age_split,cc_sex_split,cc,second_cc,third_cc,footnote
6412,O3132X9,"Continuing pregnancy after elective fetal reduction of one fetus or more, second trimester, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6413,O3133X0,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6414,O3133X1,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6415,O3133X2,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6416,O3133X3,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6417,O3133X4,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6418,O3133X5,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6419,O3133X9,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6420,O318X10,"Other complications specific to multiple gestation, first trimester, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6421,O318X11,"Other complications specific to multiple gestation, first trimester, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6422,O318X12,"Other complications specific to multiple gestation, first trimester, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6423,O318X13,"Other complications specific to multiple gestation, first trimester, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6424,O318X14,"Other complications specific to multiple gestation, first trimester, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6425,O318X15,"Other complications specific to multiple gestation, first trimester, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6426,O318X19,"Other complications specific to multiple gestation, first trimester, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6427,O318X20,"Other complications specific to multiple gestation, second trimester, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6428,O318X21,"Other complications specific to multiple gestation, second trimester, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6429,O318X22,"Other complications specific to multiple gestation, second trimester, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6430,O318X23,"Other complications specific to multiple gestation, second trimester, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6431,O318X24,"Other complications specific to multiple gestation, second trimester, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6432,O318X25,"Other complications specific to multiple gestation, second trimester, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6433,O318X29,"Other complications specific to multiple gestation, second trimester, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6434,O318X30,"Other complications specific to multiple gestation, third trimester, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6435,O318X31,"Other complications specific to multiple gestation, third trimester, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6436,O318X32,"Other complications specific to multiple gestation, third trimester, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6437,O318X33,"Other complications specific to multiple gestation, third trimester, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6438,O318X34,"Other complications specific to multiple gestation, third trimester, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6439,O318X35,"Other complications specific to multiple gestation, third trimester, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6440,O318X39,"Other complications specific to multiple gestation, third trimester, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6441,O318X90,"Other complications specific to multiple gestation, unspecified trimester, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6442,O318X91,"Other complications specific to multiple gestation, unspecified trimester, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6443,O318X92,"Other complications specific to multiple gestation, unspecified trimester, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6444,O318X93,"Other complications specific to multiple gestation, unspecified trimester, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6445,O318X94,"Other complications specific to multiple gestation, unspecified trimester, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6446,O318X95,"Other complications specific to multiple gestation, unspecified trimester, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6447,O318X99,"Other complications specific to multiple gestation, unspecified trimester, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,,,
6448,O320XX0,"Maternal care for unstable lie, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6449,O320XX1,"Maternal care for unstable lie, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6450,O320XX2,"Maternal care for unstable lie, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6451,O320XX3,"Maternal care for unstable lie, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6452,O320XX4,"Maternal care for unstable lie, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6453,O320XX5,"Maternal care for unstable lie, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6454,O320XX9,"Maternal care for unstable lie, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6455,O321XX0,"Maternal care for breech presentation, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6456,O321XX1,"Maternal care for breech presentation, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6457,O321XX2,"Maternal care for breech presentation, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6458,O321XX3,"Maternal care for breech presentation, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6459,O321XX4,"Maternal care for breech presentation, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6460,O321XX5,"Maternal care for breech presentation, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6461,O321XX9,"Maternal care for breech presentation, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6462,O322XX0,"Maternal care for transverse and oblique lie, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6463,O322XX1,"Maternal care for transverse and oblique lie, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6464,O322XX2,"Maternal care for transverse and oblique lie, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6465,O322XX3,"Maternal care for transverse and oblique lie, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6466,O322XX4,"Maternal care for transverse and oblique lie, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6467,O322XX5,"Maternal care for transverse and oblique lie, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6468,O322XX9,"Maternal care for transverse and oblique lie, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6469,O323XX0,"Maternal care for face, brow and chin presentation, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6470,O323XX1,"Maternal care for face, brow and chin presentation, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6471,O323XX2,"Maternal care for face, brow and chin presentation, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6472,O323XX3,"Maternal care for face, brow and chin presentation, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6473,O323XX4,"Maternal care for face, brow and chin presentation, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6474,O323XX5,"Maternal care for face, brow and chin presentation, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6475,O323XX9,"Maternal care for face, brow and chin presentation, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6476,O324XX0,"Maternal care for high head at term, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6477,O324XX1,"Maternal care for high head at term, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6478,O324XX2,"Maternal care for high head at term, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6479,O324XX3,"Maternal care for high head at term, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6480,O324XX4,"Maternal care for high head at term, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6481,O324XX5,"Maternal care for high head at term, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6482,O324XX9,"Maternal care for high head at term, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6483,O326XX0,"Maternal care for compound presentation, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6484,O326XX1,"Maternal care for compound presentation, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6485,O326XX2,"Maternal care for compound presentation, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6486,O326XX3,"Maternal care for compound presentation, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6487,O326XX4,"Maternal care for compound presentation, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6488,O326XX5,"Maternal care for compound presentation, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6489,O326XX9,"Maternal care for compound presentation, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6490,O328XX0,"Maternal care for other malpresentation of fetus, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6491,O328XX1,"Maternal care for other malpresentation of fetus, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6492,O328XX2,"Maternal care for other malpresentation of fetus, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6493,O328XX3,"Maternal care for other malpresentation of fetus, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6494,O328XX4,"Maternal care for other malpresentation of fetus, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6495,O328XX5,"Maternal care for other malpresentation of fetus, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6496,O328XX9,"Maternal care for other malpresentation of fetus, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6497,O329XX0,"Maternal care for malpresentation of fetus, unspecified, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6498,O329XX1,"Maternal care for malpresentation of fetus, unspecified, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6499,O329XX2,"Maternal care for malpresentation of fetus, unspecified, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6500,O329XX3,"Maternal care for malpresentation of fetus, unspecified, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6501,O329XX4,"Maternal care for malpresentation of fetus, unspecified, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6502,O329XX5,"Maternal care for malpresentation of fetus, unspecified, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6503,O329XX9,"Maternal care for malpresentation of fetus, unspecified, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6504,O330,Maternal care for disproportion due to deformity of maternal pelvic bones,Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6505,O331,Maternal care for disproportion due to generally contracted pelvis,Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6506,O332,Maternal care for disproportion due to inlet contraction of pelvis,Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6507,O333XX0,"Maternal care for disproportion due to outlet contraction of pelvis, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6508,O333XX1,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6509,O333XX2,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6510,O333XX3,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6511,O333XX4,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 4",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6512,O333XX5,"Maternal care for disproportion due to outlet contraction of pelvis, fetus 5",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6513,O333XX9,"Maternal care for disproportion due to outlet contraction of pelvis, other fetus",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6514,O334XX0,"Maternal care for disproportion of mixed maternal and fetal origin, not applicable or unspecified",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,211.0,,,
6515,O334XX1,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 1",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6516,O334XX2,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 2",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
6517,O334XX3,"Maternal care for disproportion of mixed maternal and fetal origin, fetus 3",Y,Y,9 <= age <= 64,female,9 <= age <= 64,female,9 <= age <= 64,female,,,210.0,211,,
